Date,Close_^NSEI,High_^NSEI,Low_^NSEI,Open_^NSEI,Volume_^NSEI,Ticker,Return,Return_5D,Volatility_5,Volatility_20,Return_Lag1,Return_Lag2,Volatility_Lag1,MA_20,MA_50,Momentum,MA_Ratio,RSI,Volume_Change,Drawdown,Sentiment_Score,Market_Behavior,Target_Behavior
2015-09-22,7812.0,8021.60009765625,7787.75,8014.7998046875,168400,^NSEI,-0.02069675641963653,-0.007653466289815447,0.012626726137885106,0.013498342178136577,-0.0006013361162410247,0.010475810818002973,0.018448498473160515,7829.510009765625,8212.101953125,-382.59194335937536,0.9534112039106156,51.10865731879441,0.3825944170771758,-0.13163818257607338,0.0,Bullish,Bullish
2015-09-23,7845.9501953125,7882.89990234375,7723.25,7737.35009765625,146700,^NSEI,0.004345903137800811,0.0021522393948307794,0.012611314152496196,0.013369914447315712,-0.02069675641963653,-0.0006013361162410247,0.013498342178136577,7827.772509765625,8199.93896484375,-372.1664550781252,0.9546135091158917,55.63371808754374,-0.1288598574821853,-0.1278643662289843,0.0,Bullish,Bullish
2015-09-24,7868.5,7894.5,7804.10009765625,7838.39990234375,202500,^NSEI,0.002874069312977845,-0.0038801520065666617,0.011863934484403121,0.01312153882554063,0.004345903137800811,-0.02069675641963653,0.013369914447315712,7831.605004882813,8186.83296875,-355.2279638671871,0.9566098434861039,52.14420358152687,0.3803680981595092,-0.12535778796720856,0.0,Bullish,Bullish
2015-09-28,7795.7001953125,7893.9501953125,7787.9501953125,7892.7998046875,136300,^NSEI,-0.009252056260723118,-0.02332774268148563,0.010399586521871512,0.01244096946332286,0.002874069312977845,0.004345903137800811,0.01312153882554063,7823.9425048828125,8170.5859765625,-346.64347167968754,0.9575742213992924,57.28117448409047,-0.3269135802469135,-0.13345002692093927,0.0,Bullish,Bullish
2015-09-29,7843.2998046875,7926.5498046875,7691.2001953125,7725.7001953125,240700,^NSEI,0.006105879931557867,-0.01677304926987966,0.011435915221015015,0.012423611855289398,-0.009252056260723118,0.002874069312977845,0.01244096946332286,7816.009985351562,8155.25498046875,-339.2449951171875,0.9584016691164586,65.50917151825146,0.7659574468085106,-0.12815897683062388,0.0,Bullish,Bullish
2015-09-30,7948.89990234375,7957.7001953125,7874.5,7924.25,210700,^NSEI,0.013463733413981993,0.017524309055779508,0.008212621266829723,0.012806850556706982,0.006105879931557867,-0.009252056260723118,0.012423611855289398,7814.889990234375,8142.163974609375,-327.2739843750005,0.9598050364257492,64.58835611908532,-0.12463647694225177,-0.11642074171529804,0.0,Bullish,Stable
2015-10-01,7950.89990234375,8008.25,7930.64990234375,7992.0498046875,156900,^NSEI,0.00025160714370175974,0.013376290241295719,0.00831164705689077,0.011585835171057268,0.013463733413981993,0.006105879931557867,0.012806850556706982,7823.14248046875,8130.59296875,-307.4504882812498,0.9621859697733071,58.64705709642705,-0.2553393450403417,-0.1161984268618869,0.0,Stable,Bullish
2015-10-05,8119.2998046875,8128.89990234375,8005.10009765625,8005.10009765625,183100,^NSEI,0.02117998017986733,0.031873902864268944,0.01173890608909526,0.0121587621548102,0.00025160714370175974,0.013463733413981993,0.011585835171057268,7843.257470703125,8120.30896484375,-277.0514941406245,0.9658816560625836,68.34090713668051,0.16698534098151696,-0.09747952705988606,0.0,Bullish,Bullish
2015-10-06,8152.89990234375,8180.9501953125,8096.5,8180.4501953125,178500,^NSEI,0.004138299910646515,0.045820092882231656,0.008318944905879304,0.01188299150206027,0.02117998017986733,0.00025160714370175974,0.0121587621548102,7859.752465820313,8111.570966796875,-251.81850097656206,0.9689556434866524,69.43763302711105,-0.025122883670125606,-0.0937446266673614,0.0,Bullish,Stable
2015-10-07,8177.39990234375,8188.89990234375,8132.89990234375,8146.2001953125,193900,^NSEI,0.0030050657181448504,0.042596879626681794,0.008698170782647301,0.010504623911437857,0.004138299910646515,0.02117998017986733,0.01188299150206027,7885.869970703125,8104.68796875,-218.8179980468758,0.9730010582898944,67.40036541081989,0.08627450980392148,-0.09102126971307489,0.0,Stable,High Volatility
2015-10-08,8129.35009765625,8196.75,8105.85009765625,8196.75,171700,^NSEI,-0.005875926976951273,0.022701279111502437,0.010078295670488714,0.010067678356574475,0.0030050657181448504,0.004138299910646515,0.010504623911437857,7914.397485351563,8100.054970703125,-185.65748535156217,0.977079478346374,67.02581982055817,-0.1144920061887571,-0.09636236235584271,0.0,High Volatility,Panic
2015-10-09,8189.7001953125,8232.2001953125,8139.64990234375,8186.35009765625,199700,^NSEI,0.00742372968703231,0.030034372951715405,0.009822533839077217,0.009609700306812878,-0.005875926976951273,0.0030050657181448504,0.010067678356574475,7939.469995117188,8097.108974609375,-157.638979492187,0.98053144894227,66.6590517016927,0.16307513104251603,-0.089654000798944,0.0,Panic,High Volatility
2015-10-12,8143.60009765625,8244.5,8128.2001953125,8231.5,199100,^NSEI,-0.005629033610123568,0.002992904998374568,0.00603334302004111,0.009228702043284806,0.00742372968703231,-0.005875926976951273,0.009609700306812878,7955.719995117188,8092.47998046875,-136.75998535156214,0.983100361609589,59.6780170413432,-0.003004506760140191,-0.09477836902528831,0.0,High Volatility,Stable
2015-10-13,8131.7001953125,8150.25,8088.60009765625,8121.9501953125,145900,^NSEI,-0.0014612581906097155,-0.0026002658299724146,0.005727178443269747,0.009161379151079606,-0.005629033610123568,0.00742372968703231,0.009228702043284806,7972.9,8086.67798828125,-113.77798828125015,0.9859301942718468,59.17508529713308,-0.2672024108488197,-0.09610113154786716,0.0,Stable,Stable
2015-10-14,8107.89990234375,8139.2998046875,8096.35009765625,8102.39990234375,138900,^NSEI,-0.002926853228365389,-0.00849903402426,0.005424022795517339,0.009223299586503716,-0.0014612581906097155,-0.005629033610123568,0.009161379151079606,7988.830004882812,8078.178994140625,-89.34898925781272,0.9889394640397767,71.09954549157868,-0.04797806716929409,-0.09874671086911213,0.0,Stable,Panic
2015-10-15,8179.5,8190.5498046875,8129.7998046875,8134.35009765625,167200,^NSEI,0.008830905477206663,0.006168992815084762,0.006475012781458582,0.009142648821591597,-0.002926853228365389,-0.0014612581906097155,0.009223299586503716,8004.1925048828125,8070.907998046875,-66.71549316406254,0.9917338305454346,72.5722393607038,0.20374370050395973,-0.09078782826177574,0.0,Panic,Panic
2015-10-16,8238.150390625,8246.400390625,8147.64990234375,8193.650390625,156400,^NSEI,0.007170412693318751,0.0059159913253272745,0.006415321675615138,0.009038074846398018,0.008830905477206663,-0.002926853228365389,0.009142648821591597,8024.64501953125,8065.332998046875,-40.68797851562522,0.9949552016605541,73.84994499394492,-0.06459330143540665,-0.08426840176462415,0.0,Panic,Stable
2015-10-19,8275.0498046875,8283.0498046875,8239.2001953125,8262.5498046875,124500,^NSEI,0.004479089639404021,0.016141473728441325,0.0052050768109326625,0.008927160939608138,0.007170412693318751,0.008830905477206663,0.009038074846398018,8043.440014648438,8059.474990234375,-16.03497558593699,0.9980104193380628,82.43012895306077,-0.20396419437340152,-0.08016675785049326,0.0,Stable,Stable
2015-10-20,8261.650390625,8294.0498046875,8229.2001953125,8280.2998046875,155100,^NSEI,-0.0016192547934769097,0.01598069188377238,0.005240945231944027,0.00875684959412744,0.004479089639404021,0.007170412693318751,0.008927160939608138,8057.4275390625,8052.934990234375,4.492548828125109,1.0005578772004957,79.67658493195856,0.24578313253012052,-0.08165620223704322,0.0,Stable,Stable
2015-10-21,8251.7001953125,8294.400390625,8217.150390625,8258.349609375,144800,^NSEI,-0.001204383487806604,0.017735824899266728,0.004774467964392434,0.008766442395804062,-0.0016192547934769097,0.004479089639404021,0.00875684959412744,8071.157543945313,8046.677001953125,24.480541992187682,1.0030423169696319,74.85230126294343,-0.06640876853642808,-0.08276224034319855,0.0,Stable,Panic
2015-10-23,8295.4501953125,8328.099609375,8280.75,8308.25,152000,^NSEI,0.005301937657024025,0.014175706988507786,0.003991903510809771,0.007019350193439205,-0.001204383487806604,-0.0016192547934769097,0.008766442395804062,8095.330053710937,8042.074013671875,53.2560400390621,1.0066221773075608,76.46520070960023,0.04972375690607733,-0.0778991029248298,0.0,Panic,High Volatility
2015-10-26,8260.5498046875,8336.2998046875,8252.0498046875,8333.650390625,133900,^NSEI,-0.004207172582956553,0.002718985816038355,0.004136208277114813,0.007193356424668688,0.005301937657024025,-0.001204383487806604,0.007019350193439205,8116.060034179687,8038.038017578125,78.02201660156243,1.0097065995994219,63.64865655473334,-0.11907894736842106,-0.08177854053772406,0.0,High Volatility,High Volatility
2015-10-27,8232.900390625,8241.9501953125,8217.0498046875,8230.349609375,156700,^NSEI,-0.0033471638954116756,-0.005093554124426358,0.0037394399762179635,0.007314484388936254,-0.004207172582956553,0.005301937657024025,0.007193356424668688,8134.280053710938,8035.707021484375,98.57303222656265,1.0122668773218109,57.820192047928934,0.17027632561613149,-0.0848519782548284,0.0,High Volatility,High Volatility
2015-10-28,8171.2001953125,8209.099609375,8131.7998046875,8188.89990234375,188900,^NSEI,-0.007494344931314734,-0.0109481993349827,0.004760374412069659,0.007177768971429032,-0.0033471638954116756,-0.004207172582956553,0.007314484388936254,8153.0550537109375,8032.014033203125,121.04102050781239,1.0150698218413772,49.43505464356873,0.20548819400127627,-0.09171041319299708,0.0,High Volatility,High Volatility
2015-10-29,8111.75,8179.60009765625,8098.0,8175.4501953125,217500,^NSEI,-0.00727557689096936,-0.01696016481451912,0.005200040750598278,0.007431306668620274,-0.007494344931314734,-0.0033471638954116756,0.007177768971429032,8166.477563476563,8023.878037109375,142.59952636718754,1.017771896046735,48.42884354690367,0.15140285865537328,-0.09831874392107823,0.0,High Volatility,High Volatility
2015-10-30,8065.7998046875,8146.10009765625,8044.39990234375,8123.5498046875,199500,^NSEI,-0.005664646384873739,-0.027683897222934073,0.001831358368672741,0.007060675854678926,-0.00727557689096936,-0.007494344931314734,0.007431306668620274,8172.32255859375,8015.648037109375,156.67452148437496,1.0195460829566159,38.64757684812195,-0.08275862068965523,-0.10342644938863416,0.0,High Volatility,Stable
2015-11-02,8050.7998046875,8060.7001953125,7995.60009765625,8054.5498046875,136100,^NSEI,-0.0018597039801661053,-0.02539177233469081,0.002467427803968358,0.007084322672086855,-0.005664646384873739,-0.00727557689096936,0.007060675854678926,8177.317553710937,8007.333037109375,169.98451660156206,1.021228605805926,40.98326123611231,-0.31779448621553885,-0.10509381078921773,0.0,Stable,Stable
2015-11-03,8060.7001953125,8100.35009765625,8031.75,8086.35009765625,132500,^NSEI,0.0012297400090901522,-0.02091610333444438,0.003788644213891954,0.005193359715304816,-0.0018597039801661053,-0.005664646384873739,0.007084322672086855,8174.3875732421875,7998.644033203125,175.74354003906228,1.0219716666111824,43.0745299607737,-0.02645113886847905,-0.10399330884396277,0.0,Stable,Stable
2015-11-04,8040.2001953125,8116.10009765625,8027.2998046875,8104.89990234375,122100,^NSEI,-0.0025432033822472278,-0.01603191659349501,0.003336637869013037,0.00510361667419858,0.0012297400090901522,-0.0018597039801661053,0.005193359715304816,8168.752587890625,7991.993037109375,176.75955078125025,1.0221170801776853,43.353655204415524,-0.07849056603773585,-0.10627203609142698,0.0,Stable,High Volatility
2015-11-05,7955.4501953125,8031.2001953125,7944.10009765625,8030.35009765625,132100,^NSEI,-0.010540782311541208,-0.019268321223841922,0.004458950444343813,0.005473766875824892,-0.0025432033822472278,0.0012297400090901522,0.00510361667419858,8157.655102539063,7985.103037109375,172.5520654296879,1.0216092471979112,28.557783431061196,0.08190008190008191,-0.11569262800472419,0.0,High Volatility,Stable
2015-11-06,7954.2998046875,8002.64990234375,7926.14990234375,7956.5498046875,219500,^NSEI,-0.00014460408861305396,-0.013823799585901075,0.004586821952109559,0.005374056937209926,-0.010540782311541208,-0.0025432033822472278,0.005473766875824892,8148.902587890625,7988.009033203125,160.8935546875,1.02014188441935,19.47516220025247,0.6616199848599547,-0.1158205024663054,0.0,Stable,High Volatility
2015-11-09,7915.2001953125,7937.75,7771.7001953125,7788.25,211800,^NSEI,-0.004915531264230055,-0.016842998542337173,0.004638219929244699,0.005045371419656918,-0.00014460408861305396,-0.010540782311541208,0.005374056937209926,8135.177587890625,7988.699033203125,146.47855468750004,1.018335720757372,11.484607891095038,-0.035079726651480625,-0.12016671442962346,0.0,High Volatility,High Volatility
2015-11-10,7783.35009765625,7885.10009765625,7772.85009765625,7877.60009765625,165200,^NSEI,-0.01665783484975325,-0.03440769299638957,0.006652209560997628,0.006009091453950375,-0.004915531264230055,-0.00014460408861305396,0.005045371419656918,8117.165087890625,7988.529033203125,128.63605468749938,1.016102595878771,9.161593615000612,-0.22001888574126538,-0.13482283199597053,0.0,High Volatility,Stable
2015-11-13,7762.25,7775.10009765625,7730.89990234375,7762.4501953125,160900,^NSEI,-0.002710927478722036,-0.03457005902347399,0.0066247327419170455,0.006007037080386938,-0.01665783484975325,-0.004915531264230055,0.006009091453950375,8098.692578125,7984.795029296875,113.89754882812485,1.0142643046452946,8.990415220440113,-0.026029055690072633,-0.13716826455467557,0.0,Stable,Panic
2015-11-16,7806.60009765625,7838.85009765625,7714.14990234375,7732.9501953125,149500,^NSEI,0.005713562131630656,-0.018710455599854736,0.008240266726768237,0.006265121099729797,-0.002710927478722036,-0.01665783484975325,0.006007037080386938,8083.627587890625,7980.88802734375,102.73956054687551,1.012873199097002,9.081843261469302,-0.07085146053449343,-0.132238421825066,0.0,Panic,Stable
2015-11-17,7837.5498046875,7860.4501953125,7793.0,7848.75,145000,^NSEI,0.00396455648349936,-0.014677596126210779,0.008869744473967664,0.005912087363267221,0.005713562131630656,-0.002710927478722036,0.006265121099729797,8066.530078125,7978.21302734375,88.31705078125015,1.0110697784677547,14.357960772955138,-0.030100334448160515,-0.12879813203418092,0.0,Stable,High Volatility
2015-11-18,7731.7998046875,7843.39990234375,7725.0498046875,7823.14990234375,143600,^NSEI,-0.01349273722468125,-0.023170657229063196,0.010096474848804592,0.006008481346017643,0.00396455648349936,0.005713562131630656,0.005912087363267221,8041.212548828125,7977.132021484375,64.08052734374996,1.0080330283078136,12.688022547435565,-0.0096551724137931,-0.14055302990829513,0.0,High Volatility,Panic
2015-11-19,7842.75,7854.89990234375,7765.4501953125,7788.5,132600,^NSEI,0.014349853606560714,0.007631662664337346,0.010385566027588833,0.006992832819947016,-0.01349273722468125,0.00396455648349936,0.006008481346017643,8019.59755859375,7979.647021484375,39.950537109375546,1.0050065544255045,27.214724225627293,-0.07660167130919215,-0.12822009170487703,0.0,Panic,Stable
2015-11-20,7856.5498046875,7906.9501953125,7817.7998046875,7841.89990234375,151900,^NSEI,0.0017595619760288894,0.01214851424361485,0.010114326578086216,0.0070596907293571836,0.014349853606560714,-0.01349273722468125,0.006992832819947016,7999.342529296875,7980.318017578125,19.024511718749636,1.0023839290209795,31.099098369311292,0.145550527903469,-0.12668614092677505,0.0,Stable,Stable
2015-11-23,7849.25,7877.5,7825.2001953125,7869.5,127000,^NSEI,-0.0009291361817810317,0.005463313325932306,0.010015738527375697,0.00706259032808076,0.0017595619760288894,0.014349853606560714,0.0070596907293571836,7979.22001953125,7984.202021484375,-4.982001953125291,0.9993760175481884,32.98768652422417,-0.16392363396971688,-0.12749756843129081,0.0,Stable,Stable
2015-11-24,7831.60009765625,7870.35009765625,7812.64990234375,7837.0,130600,^NSEI,-0.002248610038379506,-0.0007591284495176431,0.009961487042747384,0.006822835038464806,-0.0009291361817810317,0.0017595619760288894,0.00706259032808076,7956.027514648437,7989.65802734375,-33.63051269531297,0.995790744412312,32.85090959654727,0.02834645669291347,-0.1294594861574267,0.0,Stable,Panic
2015-11-26,7883.7998046875,7897.10009765625,7832.0,7837.14990234375,219800,^NSEI,0.006665267171503286,0.019659070829517455,0.006755584730257117,0.0071350667011644145,-0.002248610038379506,-0.0009291361817810317,0.006822835038464806,7937.190014648438,7993.5690234375,-56.37900878906203,0.9929469541548016,37.01933205589943,0.6830015313935682,-0.12365710104904822,0.0,Panic,Panic
2015-11-27,7942.7001953125,7959.2998046875,7879.4501953125,7910.60009765625,150300,^NSEI,0.0074710662477730505,0.012744279151126747,0.004384858981608485,0.007454965635083796,0.006665267171503286,-0.002248610038379506,0.0071350667011644145,7922.680004882813,7996.051025390625,-73.37102050781232,0.9908240930085576,43.22728351931622,-0.316196542311192,-0.11710988519522023,0.0,Panic,Stable
2015-11-30,7935.25,7966.0,7922.7998046875,7936.25,216300,^NSEI,-0.0009379927643368147,0.010017144582415094,0.004662604592816495,0.007332977981779959,0.0074710662477730505,0.006665267171503286,0.007454965635083796,7910.882495117187,7998.9940234375,-88.11152832031257,0.9889846738149646,48.428000364785994,0.439121756487026,-0.11793802973461165,0.0,Stable,Stable
2015-12-01,7954.89990234375,7972.14990234375,7934.14990234375,7958.14990234375,138600,^NSEI,0.0024762801857218797,0.013459872260884742,0.004366322973120082,0.007248141663090037,-0.0009379927643368147,0.0074710662477730505,0.007332977981779959,7903.039990234375,8002.306025390625,-99.26603515624993,0.9875953212934763,50.045393199662854,-0.35922330097087374,-0.1157537971550646,0.0,Stable,Stable
2015-12-02,7931.35009765625,7979.2998046875,7910.7998046875,7976.7001953125,126300,^NSEI,-0.00296041496142041,0.012736860763594482,0.004574064435656167,0.007180485641366273,0.0024762801857218797,-0.0009379927643368147,0.007248141663090037,7896.3175048828125,8003.48802734375,-107.17052246093772,0.986609522986129,51.25105815122542,-0.08874458874458879,-0.11837153284354592,0.0,Stable,High Volatility
2015-12-03,7864.14990234375,7912.2998046875,7853.2998046875,7902.2998046875,125700,^NSEI,-0.008472730932953976,-0.002492440552849473,0.005962484744605125,0.007380569341404983,-0.00296041496142041,0.0024762801857218797,0.007180485641366273,7886.985009765625,8004.1890234375,-117.20401367187424,0.9853571656880312,56.9559083900669,-0.004750593824228044,-0.12584133362859526,0.0,High Volatility,High Volatility
2015-12-04,7781.89990234375,7821.39990234375,7775.7001953125,7817.60009765625,152500,^NSEI,-0.010458854551524621,-0.02024504123467341,0.0053407848660866055,0.0076407213493361785,-0.008472730932953976,-0.00296041496142041,0.007380569341404983,7873.044995117188,8001.8440234375,-128.79902832031257,0.9839038316739168,51.530486121305564,0.213206046141607,-0.13498403197512854,0.0,High Volatility,Stable
2015-12-07,7765.39990234375,7825.39990234375,7746.0498046875,7816.5498046875,137600,^NSEI,-0.0021203048364873966,-0.02140450491871715,0.005191494137071315,0.007638939326808253,-0.010458854551524621,-0.008472730932953976,0.0076407213493361785,7859.30498046875,7997.5140234375,-138.2090429687505,0.9827184994532406,46.645479439855734,-0.09770491803278691,-0.13681812951577046,0.0,Stable,High Volatility
2015-12-08,7701.7001953125,7771.25,7685.4501953125,7738.5,135100,^NSEI,-0.00820301695113268,-0.0318294020213441,0.0036796279402370826,0.007513550978593033,-0.0021203048364873966,-0.010458854551524621,0.007638939326808253,7846.61748046875,7992.006025390625,-145.3885449218751,0.9818082538401529,39.49913492981306,-0.018168604651162767,-0.14389882503126303,0.0,High Volatility,High Volatility
2015-12-09,7612.5,7702.85009765625,7606.89990234375,7695.5,140000,^NSEI,-0.011581883616657795,-0.0402012385949867,0.003659621489436684,0.007826283037857679,-0.00820301695113268,-0.0021203048364873966,0.007513550978593033,7829.527490234375,7988.016025390625,-158.48853515624978,0.980159211667518,40.53626513920241,0.03626943005181338,-0.15381408920383494,0.0,High Volatility,Panic
2015-12-10,7683.2998046875,7691.9501953125,7610.0,7643.2998046875,140800,^NSEI,0.00930046695402309,-0.02299677649867171,0.008593975614820053,0.008199922133225205,-0.011581883616657795,-0.00820301695113268,0.007826283037857679,7817.932470703125,7984.763017578125,-166.83054687500044,0.979106387189234,36.49069273704189,0.005714285714285783,-0.14594416510351535,0.0,Panic,High Volatility
2015-12-11,7610.4501953125,7703.0498046875,7575.2998046875,7699.60009765625,167800,^NSEI,-0.00948155235730297,-0.02203185715349698,0.00843745933545698,0.0076373092533239114,0.00930046695402309,-0.011581883616657795,0.008199922133225205,7809.2874755859375,7979.602021484375,-170.31454589843725,0.9786562606205321,31.045909925087997,0.19176136363636354,-0.15404194021814646,0.0,High Volatility,Panic
2015-12-14,7650.0498046875,7663.9501953125,7551.0498046875,7558.2001953125,148900,^NSEI,0.005203320218742258,-0.014854366691589793,0.009504148004336193,0.007753319387144974,-0.00948155235730297,0.00930046695402309,0.0076373092533239114,7803.677465820312,7976.689013671875,-173.01154785156268,0.9783103556431717,35.385144478437496,-0.11263408820023835,-0.14964014954147561,0.0,Panic,Panic
2015-12-15,7700.89990234375,7705.0,7625.10009765625,7659.14990234375,134300,^NSEI,0.006647028314128445,-0.00010391120771446882,0.009769781835444202,0.007796642961113118,0.005203320218742258,-0.00948155235730297,0.007753319387144974,7798.3924560546875,7973.841015625,-175.44855957031268,0.9779969829814119,40.856279684963624,-0.09805238415043649,-0.14398778353827985,0.0,Panic,Panic
2015-12-16,7750.89990234375,7776.60009765625,7715.75,7725.25,154300,^NSEI,0.006492747683265243,0.018180611145320213,0.0074806432293626655,0.007895311440106585,0.006647028314128445,0.005203320218742258,0.007796642961113118,7794.0599609375,7969.881015625,-175.82105468749978,0.9779393124762087,40.67368467220715,0.14892032762472085,-0.13842991220300124,0.0,Panic,Panic
2015-12-17,7844.35009765625,7852.89990234375,7737.5498046875,7783.0498046875,175900,^NSEI,0.012056689737954374,0.020961084047572243,0.00808025993340815,0.007752542038913969,0.006492747683265243,0.006647028314128445,0.007895311440106585,7799.687475585937,7967.75001953125,-168.06254394531243,0.9789071515128684,43.41742937873417,0.13998703823720016,-0.12804222896693065,0.0,Panic,High Volatility
2015-12-18,7761.9501953125,7836.14990234375,7753.35009765625,7828.89990234375,191400,^NSEI,-0.010504363180879661,0.019906838112325298,0.008514005270645272,0.007443907357949288,0.012056689737954374,0.006492747683265243,0.007752542038913969,7795.647485351563,7960.60302734375,-164.95554199218714,0.9792785117627918,39.458636826429476,0.08811824900511644,-0.13720159007225233,0.0,High Volatility,Panic
2015-12-21,7834.4501953125,7840.75,7733.4501953125,7745.64990234375,126300,^NSEI,0.009340436124388285,0.024104469295351594,0.008856852362494772,0.007751220205022783,-0.010504363180879661,0.012056689737954374,0.007443907357949288,7794.542504882813,7954.234033203125,-159.6915283203125,0.9799237075935009,43.115972564465636,-0.34012539184952983,-0.12914267663609838,0.0,Panic,High Volatility
2015-12-22,7786.10009765625,7846.2998046875,7776.85009765625,7829.39990234375,125700,^NSEI,-0.006171472975241898,0.011063667414579648,0.009975483503507758,0.007868054536380066,0.009340436124388285,-0.010504363180879661,0.007751220205022783,7791.385009765625,7946.408037109375,-155.02302734375007,0.9804914337874673,41.92741095978143,-0.004750593824228044,-0.13451714907253023,0.0,High Volatility,Panic
2015-12-23,7865.9501953125,7871.4501953125,7826.10009765625,7830.4501953125,117900,^NSEI,0.01025546764808305,0.014843475521334026,0.010504168261480444,0.008201036695339925,-0.006171472975241898,0.009340436124388285,0.007868054536380066,7793.102514648437,7941.1400390625,-148.03752441406323,0.9813581521436637,50.0986678898238,-0.06205250596658707,-0.12564121769487285,0.0,Panic,Stable
2015-12-24,7861.0498046875,7888.75,7835.5,7888.75,93500,^NSEI,-0.0006229877514251081,0.0021288834413750735,0.009221983066996436,0.008061753012730303,0.01025546764808305,-0.006171472975241898,0.008201036695339925,7791.965014648437,7934.56703125,-142.60201660156235,0.9820277507216298,54.73980059380915,-0.2069550466497031,-0.12618593250659998,0.0,Stable,Panic
2015-12-28,7925.14990234375,7937.2001953125,7863.0,7863.2001953125,122900,^NSEI,0.008154139618607559,0.021025606055783186,0.007238029083527671,0.008096946802340275,-0.0006229877514251081,0.01025546764808305,0.008061753012730303,7791.0875,7930.19802734375,-139.11052734375062,0.9824581269138437,59.050480729332065,0.3144385026737968,-0.11906073059955537,0.0,Panic,Stable
2015-12-29,7928.9501953125,7942.14990234375,7902.75,7929.2001953125,113000,^NSEI,0.0004795231655652099,0.012062109994207537,0.006728921485499145,0.008095239960690679,0.008154139618607559,-0.0006229877514251081,0.008096946802340275,7790.772509765625,7926.14302734375,-135.37051757812515,0.982921009990468,63.81206418849138,-0.080553295362083,-0.11863829981242184,0.0,Stable,High Volatility
2015-12-30,7896.25,7944.75,7889.85009765625,7938.60009765625,106800,^NSEI,-0.004124151937772491,0.014146992841372219,0.0061092576180712885,0.00812310053911271,0.0004795231655652099,0.008154139618607559,0.008095239960690679,7787.840014648437,7921.910029296875,-134.0700146484378,0.9830760493173213,68.51790480512098,-0.05486725663716818,-0.12227316937612895,0.0,High Volatility,Panic
2015-12-31,7946.35009765625,7955.5498046875,7891.14990234375,7897.7998046875,150900,^NSEI,0.006344796283837217,0.010221257489230196,0.005085202527123704,0.008230798803414293,-0.004124151937772491,0.0004795231655652099,0.00812310053911271,7788.590014648437,7917.24703125,-128.65701660156265,0.9837497786675414,67.64370861534451,0.4129213483146068,-0.11670417144296234,0.0,Panic,High Volatility
2016-01-04,7791.2998046875,7937.5498046875,7781.10009765625,7924.5498046875,134700,^NSEI,-0.01951213966956744,-0.00887286071618687,0.011064775032780593,0.009156000440861945,0.006344796283837217,-0.004124151937772491,0.008230798803414293,7784.947509765625,7908.31001953125,-123.36250976562496,0.984400901145636,60.925470345657594,-0.10735586481113324,-0.1339391630193136,0.1871666666666666,High Volatility,Stable
2016-01-05,7784.64990234375,7831.2001953125,7763.25,7828.39990234375,145200,^NSEI,-0.0008535035886758635,-0.017728371290295586,0.009702232574841926,0.008848766337040771,-0.01951213966956744,0.006344796283837217,0.009156000440861945,7785.085009765625,7898.502021484375,-113.41701171875047,0.9856406934618426,58.46859295787715,0.07795100222717144,-0.1346783490516882,0.0,Stable,High Volatility
2016-01-06,7741.0,7800.9501953125,7721.2001953125,7788.0498046875,147100,^NSEI,-0.005607176031205752,-0.023704297628658777,0.009451513001717237,0.008927876966387579,-0.0008535035886758635,-0.01951213966956744,0.008848766337040771,7783.865014648438,7888.089013671875,-104.2239990234375,0.9867871674821629,52.546033210503694,0.013085399449035862,-0.13953035987216897,0.0,High Volatility,High Volatility
2016-01-07,7568.2998046875,7674.9501953125,7556.60009765625,7673.35009765625,188900,^NSEI,-0.022309804329221028,-0.04153239769669148,0.012238464187591027,0.010082690698936376,-0.005607176031205752,-0.0008535035886758635,0.008927876966387579,7777.194995117187,7874.421005859375,-97.22601074218801,0.9876529321114731,39.96925046121626,0.2841604350781781,-0.1587272691746561,0.0540363636363636,High Volatility,Stable
2016-01-08,7601.35009765625,7634.10009765625,7581.0498046875,7611.64990234375,157400,^NSEI,0.004366937597831466,-0.04341615908689411,0.01166160905879659,0.009814250940425281,-0.022309804329221028,-0.005607176031205752,0.010082690698936376,7776.6375,7860.53900390625,-83.90150390625058,0.9893262403679244,35.702547813885815,-0.16675489677077815,-0.1550534836563846,0.054925,Stable,High Volatility
2016-01-11,7563.85009765625,7605.10009765625,7494.35009765625,7527.4501953125,189000,^NSEI,-0.00493333414699082,-0.029192780759689008,0.010014660240670924,0.009616333036880356,0.004366937597831466,-0.022309804329221028,0.009814250940425281,7770.665014648437,7846.605009765625,-75.93999511718812,0.9903219296724283,37.694145794900514,0.20076238881829722,-0.15922188715784355,0.2294,High Volatility,High Volatility
2016-01-12,7510.2998046875,7588.2998046875,7487.7998046875,7587.2001953125,163900,^NSEI,-0.007079766557687717,-0.03524244520921238,0.009614460227943784,0.009515881147645728,-0.00493333414699082,0.004366937597831466,0.009616333036880356,7765.657495117188,7832.152998046875,-66.49550292968706,0.9915099330993318,29.378490709044925,-0.1328042328042328,-0.16517439992357927,0.03558,High Volatility,Panic
2016-01-13,7562.39990234375,7590.9501953125,7425.7998046875,7557.89990234375,215200,^NSEI,0.006937152844914696,-0.023071967143295402,0.011547827913357043,0.009579400038576116,-0.007079766557687717,-0.00493333414699082,0.009515881147645728,7761.275,7819.9769921875,-58.701992187500764,0.9924933292967298,35.83641973400276,0.3129957291031116,-0.15938308713700153,0.0847599999999999,Panic,High Volatility
